,faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout,faceoffWinPctRS,gamesPlayedRS,goalsAgainstRS,goalsAgainstPerGameRS,goalsForRS,goalsForPerGameRS,lossesRS,otLossesRS,penaltyKillNetPctRS,penaltyKillPctRS,pointPctRS,pointsRS,powerPlayNetPctRS,powerPlayPctRS,regulationAndOtWinsRS,shotsAgainstPerGameRS,shotsForPerGameRS,tiesRS,winsRS,winsInRegulationRS,winsInShootoutRS,playoffScore,last3PlayoffScore,last5PlayoffScore,winRateAgainst500Teams
220,0.460714,4,16,4.0,9,2.25,4,,0.727272,0.727273,0.0,0,0.153846,0.153846,0,20142015,34.5,29.5,Winnipeg Jets,52,,0,0,0,0.488845,82,204,2.4878,223,2.71951,26,13,0.850649,0.818182,0.60365,99,0.159851,0.178438,36,28.65853,29.7439,,43,32,7,0.0,0.0,0.0,0.3048780487804878
221,0.462732,10,27,2.7,24,2.4,6,,0.823529,0.764706,0.4,8,0.173913,0.304347,4,20142015,27.2,26.7,Minnesota Wild,30,,4,4,0,0.498698,82,198,2.41463,227,2.76829,28,8,0.880341,0.863248,0.60975,100,0.146341,0.158536,42,27.62195,30.75609,,46,38,4,0.25,0.4375,0.4375,0.3048780487804878
222,0.528967,6,17,2.83333,14,2.33333,4,,0.75,0.666667,0.33333,4,0.090909,0.181818,2,20142015,22.66666,26.5,St. Louis Blues,19,,2,2,0,0.534257,82,197,2.40243,239,2.91463,24,7,0.844357,0.836576,0.66463,109,0.203187,0.223107,42,27.2317,30.91463,,51,37,9,0.125,0.5,0.5,0.32926829268292684
223,0.544303,5,11,2.2,8,1.6,4,,0.85,0.85,0.2,2,0.153846,0.153846,1,20142015,30.0,26.4,Pittsburgh Penguins,5,,1,1,0,0.490681,82,204,2.4878,217,2.64634,27,12,0.870036,0.848376,0.59756,98,0.149606,0.192913,39,29.28048,31.63414,,43,33,4,0.0625,1.0625,1.6875,0.2682926829268293
224,0.492957,7,19,2.71428,20,2.85714,4,,0.777777,0.722223,0.42857,6,0.315789,0.315789,3,20152016,29.28571,36.57142,Chicago Blackhawks,16,,3,2,0,0.492549,82,207,2.52439,234,2.85365,26,9,0.845493,0.802576,0.62804,103,0.214285,0.22619,46,30.80487,30.46341,,47,36,1,0.1875,2.6875,3.0,0.24390243902439024
225,0.488317,6,21,3.5,17,2.83333,4,,0.789473,0.789474,0.33333,4,0.25,0.25,2,20152016,27.33333,26.0,Minnesota Wild,30,,2,1,0,0.525238,82,204,2.4878,213,2.59756,33,11,0.813725,0.779412,0.53048,87,0.162162,0.185328,35,28.62195,28.95121,,38,34,3,0.125,0.6875,0.6875,0.1951219512195122
226,0.479166,17,40,2.35294,48,2.82352,6,,0.865671,0.865672,0.64705,22,0.160714,0.160714,11,20152016,33.29411,27.82352,Tampa Bay Lightning,14,,11,8,0,0.494888,82,198,2.41463,224,2.7317,31,5,0.867704,0.840467,0.59146,97,0.132616,0.157706,43,28.85365,29.29268,,46,36,3,0.6875,0.875,1.5625,0.17073170731707318
227,0.497168,14,43,3.07142,31,2.21428,7,,0.73913,0.739131,0.5,14,0.086956,0.086956,7,20152016,29.35714,29.28571,Nashville Predators,18,,7,5,0,0.486944,82,213,2.59756,224,2.7317,27,14,0.840816,0.812245,0.58536,96,0.189189,0.196911,37,27.34146,30.57317,,41,35,4,0.4375,0.125,0.8125,0.18292682926829268
228,0.5,5,12,2.4,8,1.6,4,,0.826086,0.826087,0.2,2,0.04,0.04,1,20152016,27.6,32.0,Detroit Red Wings,17,,1,1,0,0.505225,82,219,2.67073,209,2.54878,30,11,0.822878,0.815499,0.56707,93,0.172932,0.187969,39,29.7439,29.65853,,41,30,2,0.0625,0.6875,1.1875,0.1951219512195122
229,0.501734,13,42,3.23076,35,2.6923,6,,0.736842,0.736843,0.53846,14,0.153846,0.153846,7,20152016,27.38461,28.30769,Dallas Stars,25,,7,6,0,0.501932,82,228,2.78048,265,3.2317,23,9,0.862903,0.822581,0.66463,109,0.164122,0.221374,48,28.91463,32.0,,50,42,2,0.4375,0.125,0.125,0.2682926829268293
230,0.471391,24,56,2.33333,75,3.125,10,,0.796875,0.796875,0.58333,28,0.213333,0.24,14,20152016,28.875,26.79166,San Jose Sharks,28,,14,13,0,0.506972,82,207,2.52439,237,2.89024,30,6,0.830508,0.805085,0.59756,98,0.2,0.225454,42,27.37804,30.37804,,46,37,4,0.875,0.625,1.25,0.21951219512195122
231,0.517808,6,14,2.33333,6,1.0,4,,0.703703,0.703704,0.33333,4,0.041666,0.041666,2,20152016,31.0,25.83333,Philadelphia Flyers,4,,2,2,0,0.509977,82,210,2.56097,211,2.57317,27,14,0.816793,0.805344,0.58536,96,0.160714,0.189285,38,30.71951,30.9756,,41,28,3,0.125,0.1875,0.75,0.23170731707317074
232,0.519944,11,32,2.90909,26,2.36363,6,,0.857142,0.857143,0.45454,10,0.230769,0.230769,5,20152016,35.63636,33.0909,New York Islanders,2,,5,2,0,0.500859,82,211,2.57317,227,2.76829,27,10,0.875,0.844828,0.60975,100,0.157205,0.183406,40,30.42682,29.41463,,45,34,5,0.3125,0.3125,0.3125,0.21951219512195122
233,0.544891,5,16,3.2,11,2.2,4,,0.809523,0.761905,0.2,2,0.214285,0.214285,1,20152016,26.6,25.0,Los Angeles Kings,26,,1,0,0,0.505082,82,192,2.34146,223,2.71951,28,6,0.831578,0.814036,0.62195,102,0.187234,0.2,46,27.4878,32.01219,,48,34,2,0.0625,1.5625,2.6875,0.2682926829268293
234,0.528358,5,21,4.2,10,2.0,4,,0.666666,0.619048,0.2,2,0.052631,0.105263,1,20152016,30.6,30.8,New York Rangers,3,,1,1,0,0.491813,82,215,2.62195,233,2.84146,27,9,0.794238,0.781894,0.61585,101,0.163716,0.18584,43,30.41463,28.4878,,46,39,3,0.0625,1.8125,2.5,0.21951219512195122
235,0.504895,24,55,2.29166,73,3.04166,8,,0.865671,0.850747,0.66666,32,0.220779,0.233766,16,20152016,28.04166,34.875,Pittsburgh Penguins,5,,16,12,0,0.501644,82,199,2.42682,241,2.93902,26,8,0.887159,0.844358,0.63414,104,0.16475,0.183908,44,29.70731,33.19512,,48,38,4,1.0,1.0,1.3125,0.1951219512195122
236,0.510505,20,56,2.8,57,2.85,10,,0.816666,0.8,0.5,20,0.245614,0.263157,10,20152016,31.0,27.5,St. Louis Blues,19,,10,8,0,0.512621,82,197,2.40243,219,2.67073,24,9,0.865942,0.85145,0.65243,107,0.194092,0.215189,44,29.7439,30.17073,,49,36,5,0.625,0.375,0.625,0.2682926829268293
237,0.486666,6,15,2.5,14,2.33333,4,,0.761904,0.761905,0.33333,4,0.133333,0.133333,2,20152016,37.83333,39.16666,Florida Panthers,13,,2,2,0,0.500786,82,200,2.43902,232,2.82926,26,9,0.813432,0.794777,0.62804,103,0.151079,0.169064,40,29.5,28.75609,,47,39,7,0.125,0.0,0.1875,0.18292682926829268
238,0.496287,12,22,1.83333,29,2.41666,6,,0.906976,0.906977,0.5,12,0.26,0.26,6,20152016,30.33333,32.33333,Washington Capitals,15,,6,5,0,0.495708,82,191,2.32926,248,3.02439,18,8,0.859375,0.851563,0.7317,120,0.199203,0.219123,52,28.43902,30.60975,,56,45,4,0.375,0.625,1.3125,0.25609756097560976
239,0.542857,7,14,2.0,18,2.57142,4,,0.961538,0.961539,0.42857,6,0.16,0.16,3,20152016,27.57142,28.57142,Anaheim Ducks,24,,3,3,0,0.51945,82,188,2.29268,215,2.62195,25,11,0.896551,0.872414,0.62804,103,0.219008,0.231404,43,27.53658,30.28048,,46,39,3,0.1875,1.3125,1.4375,0.2073170731707317
240,0.444444,13,35,2.6923,36,2.76923,6,,0.897959,0.857143,0.53846,14,0.214285,0.214285,7,20162017,34.23076,29.23076,Edmonton Oilers,22,,7,6,0,0.470371,82,207,2.52439,243,2.96341,26,9,0.825112,0.807175,0.62804,103,0.208163,0.228571,43,29.46341,31.06097,,47,37,4,0.4375,0.0,0.0,0.25609756097560976
241,0.450349,11,23,2.0909,22,2.0,5,,0.8,0.8,0.54545,12,0.066666,0.066666,6,20162017,30.63636,26.90909,St. Louis Blues,19,,6,4,0,0.502784,82,216,2.63414,233,2.84146,29,7,0.859315,0.847909,0.60365,99,0.191489,0.212765,44,28.37804,28.41463,,46,38,2,0.375,0.875,1.25,0.2682926829268293
242,0.474683,5,21,4.2,13,2.6,4,,0.666666,0.666667,0.2,2,0.083333,0.166666,1,20162017,34.2,38.8,Columbus Blue Jackets,29,,1,1,0,0.486333,82,193,2.35365,247,3.01219,24,8,0.869955,0.825113,0.65853,108,0.189573,0.199052,48,30.35365,30.9756,,50,39,2,0.0625,0.125,0.125,0.3170731707317073
243,0.471428,12,30,2.5,34,2.83333,6,,0.973684,0.894737,0.5,12,0.076923,0.076923,6,20162017,33.0,33.0,New York Rangers,3,,6,5,0,0.483758,82,216,2.63414,253,3.08536,28,6,0.838565,0.798207,0.62195,102,0.180257,0.201716,45,30.06097,29.7317,,48,40,3,0.375,1.5625,2.5,0.2926829268292683
244,0.474912,13,36,2.76923,36,2.76923,6,,0.85,0.85,0.53846,14,0.225,0.25,7,20162017,28.76923,33.84615,Washington Capitals,15,,7,3,0,0.498432,82,177,2.15853,261,3.18292,19,8,0.856617,0.838236,0.71951,118,0.218623,0.230769,53,27.82926,30.42682,,55,45,2,0.4375,0.8125,1.4375,0.34146341463414637
245,0.501312,6,15,2.5,13,2.16666,4,,0.826086,0.782609,0.33333,4,0.1875,0.1875,2,20162017,31.16666,27.5,Boston Bruins,6,,2,1,0,0.532408,82,209,2.54878,232,2.82926,31,7,0.894339,0.856604,0.57926,95,0.192622,0.217213,42,26.75609,33.18292,,44,38,2,0.125,0.4375,1.5,0.1951219512195122
246,0.528301,6,12,2.0,14,2.33333,4,,0.875,0.875,0.33333,4,0.115384,0.192307,2,20162017,28.16666,28.83333,San Jose Sharks,28,,2,1,0,0.481365,82,200,2.43902,219,2.67073,29,7,0.839622,0.806604,0.60365,99,0.142276,0.166666,44,27.67073,29.91463,,46,38,2,0.125,1.0625,1.5625,0.25609756097560976
247,0.573863,5,11,2.2,8,1.6,4,,0.933333,0.933334,0.2,2,0.166666,0.166666,1,20162017,26.8,36.4,Minnesota Wild,30,,1,1,0,0.519454,82,206,2.51219,263,3.20731,25,8,0.852534,0.829494,0.64634,106,0.196428,0.209821,46,30.06097,30.81707,,49,42,3,0.0625,0.75,0.8125,0.3048780487804878
248,0.509186,6,14,2.33333,11,1.83333,4,,0.933333,0.933334,0.33333,4,0.1,0.15,2,20162017,30.16666,34.33333,Montréal Canadiens,8,,2,1,0,0.5033,82,198,2.41463,223,2.71951,26,9,0.831325,0.811245,0.62804,103,0.170305,0.196506,44,29.62195,29.9878,,47,33,3,0.125,1.0,1.0625,0.23170731707317074
249,0.539568,6,18,3.0,16,2.66666,4,,0.705882,0.705883,0.33333,4,0.166666,0.166666,2,20162017,35.16666,35.5,Toronto Maple Leafs,10,,2,0,0,0.498715,82,234,2.85365,250,3.04878,27,15,0.848605,0.824702,0.57926,95,0.209016,0.237704,39,32.59756,31.91463,,40,33,1,0.125,0.0,0.1875,0.21951219512195122
250,0.505007,22,48,2.18181,60,2.72727,8,,0.890625,0.890625,0.63636,28,0.16923,0.16923,14,20162017,28.13636,29.68181,Nashville Predators,18,,14,12,0,0.514449,82,220,2.68292,238,2.90243,29,12,0.858921,0.809129,0.57317,94,0.166023,0.189189,39,30.14634,31.18292,,41,35,2,0.875,0.5625,0.875,0.3048780487804878
251,0.465703,4,14,3.5,9,2.25,4,,0.846153,0.769231,0.0,0,0.375,0.375,0,20162017,30.5,34.5,Calgary Flames,20,,0,0,0,0.489336,82,219,2.67073,222,2.70731,33,4,0.844765,0.815885,0.57317,94,0.182879,0.202334,41,28.70731,29.12195,,45,32,4,0.0,0.3125,0.3125,0.24390243902439024
252,0.504044,25,57,2.28,77,3.08,9,,0.863013,0.835617,0.64,32,0.205128,0.205128,16,20162017,31.76,28.72,Pittsburgh Penguins,5,,16,14,0,0.475746,82,229,2.79268,278,3.39024,21,11,0.81712,0.797666,0.67682,111,0.203846,0.230769,46,32.57317,33.4756,,50,40,4,1.0,1.5,2.125,0.3048780487804878
253,0.47244,4,13,3.25,3,0.75,4,,0.875,0.875,0.0,0,0.222222,0.222222,0,20162017,31.0,31.5,Chicago Blackhawks,16,,0,0,0,0.474734,82,212,2.58536,240,2.92682,23,9,0.78199,0.777252,0.66463,109,0.150214,0.180257,46,31.39024,30.58536,,50,37,4,0.0,1.875,3.0,0.3048780487804878
254,0.552055,17,52,3.05882,50,2.94117,7,,0.765625,0.765625,0.58823,20,0.111111,0.129629,10,20162017,32.29411,34.17647,Anaheim Ducks,24,,10,6,0,0.546916,82,197,2.40243,220,2.68292,23,13,0.879003,0.846976,0.64024,105,0.159362,0.18725,43,29.62195,29.57317,,46,40,3,0.625,1.3125,1.5,0.2682926829268293
255,0.514907,19,50,2.63157,47,2.47368,8,,0.813559,0.81356,0.57894,22,0.065573,0.114754,11,20162017,32.73684,30.21052,Ottawa Senators,9,,11,5,0,0.509698,82,210,2.56097,206,2.51219,28,10,0.825203,0.796748,0.59756,98,0.158102,0.16996,38,30.08536,30.03658,,44,34,6,0.6875,0.125,0.625,0.2682926829268293
256,0.502439,6,24,4.0,18,3.0,4,,0.703703,0.666667,0.33333,4,0.125,0.166666,2,20172018,37.16666,32.66666,Columbus Blue Jackets,29,,2,0,0,0.484066,82,226,2.75609,236,2.87804,30,7,0.780373,0.761683,0.59146,97,0.140969,0.171806,39,31.30487,33.67073,,45,30,6,0.125,0.0625,0.1875,0.2682926829268293
257,0.487632,5,16,3.2,9,1.8,4,,0.76923,0.769231,0.2,2,0.230769,0.230769,1,20172018,33.8,25.2,Minnesota Wild,30,,1,1,0,0.49804,82,229,2.79268,250,3.04878,26,11,0.838235,0.8125,0.61585,101,0.179166,0.204166,42,31.32926,30.19512,,45,38,3,0.0625,0.4375,0.875,0.3048780487804878
258,0.483675,20,47,2.35,57,2.85,7,,0.79452,0.794521,0.65,26,0.184615,0.184615,13,20172018,32.05,31.45,Vegas Golden Knights,54,,13,11,0,0.489071,82,225,2.7439,268,3.26829,24,7,0.848101,0.814346,0.66463,109,0.189516,0.209677,47,30.7439,32.75609,,51,39,4,0.8125,0.0,0.0,0.35365853658536583
259,0.47619,5,18,3.6,12,2.4,4,,0.789473,0.736843,0.2,2,0.157894,0.157894,1,20172018,33.6,34.2,New Jersey Devils,1,,1,1,0,0.469877,82,240,2.92682,243,2.96341,29,9,0.864341,0.81783,0.59146,97,0.190476,0.214285,39,31.90243,31.69512,,44,33,5,0.0625,0.0,0.0,0.2682926829268293
260,0.491298,24,61,2.54166,86,3.58333,8,,0.773333,0.76,0.66666,32,0.28,0.293333,16,20172018,28.79166,31.75,Washington Capitals,15,,16,13,0,0.504086,82,238,2.90243,256,3.12195,26,7,0.817843,0.802974,0.64024,105,0.192622,0.225409,46,31.86585,29.01219,,49,38,3,1.0,1.25,1.4375,0.32926829268292684
261,0.502155,7,28,4.0,20,2.85714,4,,0.714285,0.666667,0.42857,6,0.266666,0.266666,3,20172018,35.0,28.14285,Toronto Maple Leafs,10,,3,3,0,0.518218,82,230,2.80487,270,3.29268,26,7,0.831168,0.813853,0.64024,105,0.227678,0.25,42,33.85365,32.19512,,49,37,7,0.1875,0.125,0.3125,0.2682926829268293
262,0.525602,10,26,2.6,30,3.0,4,,0.8,0.8,0.6,12,0.234042,0.234042,6,20172018,33.4,34.3,San Jose Sharks,28,,6,5,0,0.512522,82,226,2.75609,247,3.01219,27,10,0.883928,0.848215,0.60975,100,0.194552,0.206225,40,30.34146,32.95121,,45,35,5,0.375,1.0,1.625,0.24390243902439024
263,0.507889,17,48,2.82352,50,2.94117,6,,0.75,0.75,0.64705,22,0.25,0.285714,11,20172018,31.52941,29.17647,Tampa Bay Lightning,14,,11,10,0,0.48222,82,234,2.85365,290,3.53658,23,5,0.794776,0.761195,0.68902,113,0.22826,0.23913,48,32.71951,32.68292,,54,42,6,0.6875,1.5625,1.5625,0.36585365853658536
264,0.524163,4,7,1.75,3,0.75,4,,0.916666,0.916667,0.0,0,0.076923,0.076923,0,20172018,32.75,32.5,Los Angeles Kings,26,,0,0,0,0.497338,82,202,2.46341,237,2.89024,29,8,0.86923,0.85,0.59756,98,0.1875,0.204166,43,30.93902,31.02439,,45,34,2,0.0,0.0625,1.625,0.2926829268292683
265,0.494039,12,37,3.08333,41,3.41666,7,,0.764705,0.735295,0.41666,10,0.333333,0.363636,5,20172018,29.25,31.5,Boston Bruins,6,,5,5,0,0.507483,82,211,2.57317,267,3.25609,20,12,0.873469,0.836735,0.68292,112,0.196911,0.235521,47,29.25609,32.96341,,50,41,3,0.3125,0.125,1.4375,0.2804878048780488
266,0.526695,12,34,2.83333,42,3.5,6,,0.833333,0.833334,0.5,12,0.204545,0.227272,6,20172018,26.58333,29.08333,Pittsburgh Penguins,5,,6,6,0,0.50254,82,248,3.02439,270,3.29268,29,6,0.822641,0.8,0.60975,100,0.25,0.261538,45,31.13414,34.42682,,47,33,2,0.375,2.0625,3.0,0.3048780487804878
267,0.495238,17,42,2.47058,53,3.11764,8,,0.761904,0.761905,0.52941,18,0.224489,0.244897,9,20172018,30.58823,33.35294,Winnipeg Jets,52,,9,9,0,0.524035,82,216,2.63414,273,3.32926,20,10,0.850364,0.817519,0.69512,114,0.208029,0.233576,48,31.86585,32.2317,,52,43,4,0.5625,0.0,0.0,0.35365853658536583
268,0.40909,6,22,3.66666,15,2.5,4,,0.842105,0.842106,0.33333,4,0.1,0.1,2,20172018,35.33333,28.66666,Colorado Avalanche,21,,2,2,0,0.442212,82,236,2.87804,255,3.10975,30,9,0.858736,0.832714,0.57926,95,0.175675,0.219594,41,33.30487,29.65853,,43,35,2,0.125,0.0,0.1875,0.3170731707317073
269,0.495762,4,16,4.0,4,1.0,4,,0.7,0.7,0.0,0,0.166666,0.166666,0,20172018,32.25,33.0,Anaheim Ducks,24,,0,0,0,0.512615,82,209,2.54878,231,2.81707,25,13,0.868613,0.832117,0.61585,101,0.158878,0.17757,40,33.12195,30.18292,,44,35,4,0.0,1.5,2.125,0.2804878048780488
270,0.486486,6,28,4.66666,15,2.5,4,,0.84,0.8,0.33333,4,0.095238,0.095238,2,20172018,30.66666,24.66666,Philadelphia Flyers,4,,2,2,0,0.532626,82,236,2.87804,249,3.03658,26,14,0.7713,0.757848,0.59756,98,0.168582,0.206896,40,29.85365,32.08536,,42,31,2,0.125,0.125,0.3125,0.25609756097560976
271,0.550776,13,42,3.23076,41,3.15384,6,,0.846153,0.820513,0.53846,14,0.216216,0.216216,7,20172018,31.46153,35.84615,Nashville Predators,18,,7,6,0,0.53301,82,204,2.4878,261,3.18292,18,11,0.852842,0.819398,0.71341,117,0.194139,0.212454,47,32.42682,32.20731,,53,42,6,0.4375,1.4375,1.4375,0.43902439024390244
272,0.442708,12,31,2.58333,35,2.91666,5,,0.880952,0.833334,0.58333,14,0.145833,0.145833,7,20182019,31.33333,33.08333,Colorado Avalanche,21,,7,4,0,0.48123,82,244,2.9756,258,3.14634,30,14,0.819852,0.786765,0.54878,90,0.202797,0.220279,36,31.93902,32.63414,,38,33,2,0.4375,0.125,0.3125,0.18292682926829268
273,0.502222,4,19,4.75,8,2.0,4,,0.6,0.5,0.0,0,0.0,0.166666,0,20182019,27.0,29.25,Tampa Bay Lightning,14,,0,0,0,0.512091,82,221,2.69512,319,3.89024,16,4,0.895131,0.850188,0.78048,128,0.270992,0.282442,56,32.10975,31.95121,,62,49,6,0.0,1.375,2.25,0.34146341463414637
274,0.489525,15,42,2.8,39,2.6,7,,0.705882,0.686275,0.53333,16,0.096153,0.096153,8,20182019,27.53333,30.46666,Carolina Hurricanes,12,,8,6,0,0.490338,82,221,2.69512,243,2.96341,29,7,0.849372,0.8159,0.60365,99,0.145748,0.178137,44,28.57317,34.41463,,46,39,2,0.5,0.0,0.0,0.2073170731707317
275,0.478048,7,23,3.28571,17,2.42857,4,,0.625,0.5625,0.42857,6,0.1875,0.1875,3,20182019,35.42857,32.0,Toronto Maple Leafs,10,,3,3,0,0.530147,82,249,3.03658,286,3.4878,28,8,0.823529,0.79902,0.60975,100,0.175355,0.218009,46,33.13414,33.36585,,46,40,0,0.1875,0.3125,0.3125,0.25609756097560976
276,0.520089,8,19,2.375,19,2.375,4,,0.916666,0.916667,0.5,8,0.2,0.2,4,20182019,30.625,30.625,New York Islanders,2,,4,3,0,0.474424,82,191,2.32926,223,2.71951,27,7,0.826484,0.799087,0.62804,103,0.140969,0.145374,43,30.90243,28.78048,,48,37,5,0.25,0.3125,0.5,0.23170731707317074
277,0.534825,6,18,3.0,12,2.0,4,,0.818181,0.818182,0.33333,4,0.0,0.0,2,20182019,33.33333,36.33333,Nashville Predators,18,,2,1,0,0.51544,82,212,2.58536,236,2.87804,29,6,0.852589,0.820718,0.60975,100,0.098039,0.129411,43,29.9878,32.65853,,47,38,4,0.125,1.75,1.875,0.25609756097560976
278,0.478142,6,16,2.66666,16,2.66666,4,,0.789473,0.736843,0.33333,4,0.214285,0.214285,2,20182019,30.66666,28.83333,Winnipeg Jets,52,,2,1,0,0.506995,82,243,2.96341,270,3.29268,30,5,0.832,0.792,0.60365,99,0.22,0.248,45,33.42682,31.18292,,47,38,2,0.125,0.5625,0.5625,0.24390243902439024
279,0.593023,5,17,3.4,11,2.2,4,,0.8,0.8,0.2,2,0.136363,0.227272,1,20182019,41.0,32.8,Calgary Flames,20,,1,1,0,0.523659,82,223,2.71951,289,3.52439,25,7,0.869918,0.796748,0.65243,107,0.167272,0.192727,50,28.07317,32.39024,,50,45,0,0.0625,0.0,0.3125,0.21951219512195122
280,0.482758,4,14,3.5,6,1.5,4,,0.846153,0.846154,0.0,0,0.090909,0.090909,0,20182019,32.25,34.0,Pittsburgh Penguins,5,,0,0,0,0.505704,82,238,2.90243,271,3.30487,26,12,0.851351,0.797298,0.60975,100,0.179824,0.245614,42,33.28048,33.30487,,44,37,2,0.0,2.375,2.875,0.2804878048780488
281,0.499691,26,70,2.6923,75,2.88461,10,,0.753846,0.753847,0.61538,32,0.1125,0.1625,16,20182019,28.88461,30.07692,St. Louis Blues,19,,16,14,0,0.51395,82,220,2.68292,244,2.9756,28,9,0.836206,0.814656,0.60365,99,0.181434,0.21097,42,28.59756,31.75609,,45,36,3,1.0,1.0,1.25,0.2804878048780488
282,0.505494,20,66,3.3,58,2.9,10,,0.821917,0.794521,0.5,20,0.149253,0.179104,10,20182019,30.3,30.2,San Jose Sharks,28,,10,7,0,0.503176,82,258,3.14634,289,3.52439,27,9,0.846153,0.807693,0.61585,101,0.19917,0.236514,46,28.32926,33.02439,,46,38,0,0.625,1.375,1.5625,0.23170731707317074
283,0.506224,7,23,3.28571,25,3.57142,4,,0.823529,0.764706,0.42857,6,0.241379,0.275862,3,20182019,33.14285,35.0,Vegas Golden Knights,54,,3,3,0,0.50396,82,228,2.78048,246,3.0,32,7,0.856521,0.808696,0.56707,93,0.159482,0.168103,40,29.25609,34.31707,,43,36,3,0.1875,0.8125,0.8125,0.18292682926829268
284,0.488888,7,21,3.0,20,2.85714,4,,0.88,0.88,0.42857,6,0.208333,0.25,3,20182019,33.42857,27.14285,Washington Capitals,15,,3,2,0,0.457336,82,248,3.02439,274,3.34146,26,8,0.808429,0.789273,0.63414,104,0.18644,0.207627,44,31.51219,30.39024,,48,39,4,0.1875,1.8125,2.25,0.23170731707317074
285,0.5189,24,51,2.125,79,3.29166,9,,0.913043,0.884058,0.625,30,0.31081,0.324324,15,20182019,31.0,32.625,Boston Bruins,6,,15,14,0,0.507231,82,212,2.58536,257,3.13414,24,9,0.827868,0.799181,0.65243,107,0.199203,0.258964,47,29.46341,32.68292,,49,38,2,0.9375,0.4375,0.875,0.2804878048780488
286,0.50399,13,30,2.30769,35,2.6923,6,,0.972972,0.945946,0.53846,14,0.222222,0.222222,7,20182019,34.84615,31.23076,Dallas Stars,25,,7,6,0,0.518769,82,200,2.43902,209,2.54878,32,7,0.844537,0.827732,0.56707,93,0.200934,0.21028,42,31.59756,30.71951,,43,36,1,0.4375,0.4375,0.5625,0.23170731707317074
287,0.473344,10,25,2.5,30,3.0,4,,0.88,0.84,0.6,12,0.193548,0.258064,6,20182019,33.3,32.0,Columbus Blue Jackets,29,,6,5,0,0.502477,82,231,2.81707,256,3.12195,31,4,0.89,0.85,0.59756,98,0.126696,0.153846,45,29.4878,31.60975,,47,37,2,0.375,0.1875,0.3125,0.23170731707317074
288,0.506122,4,10,2.5,8,2.0,3,,1.0,1.0,0.25,2,0.17647,0.17647,1,20192020,28.75,33.5,Pittsburgh Penguins,5,,1,1,0,0.488676,69,196,2.84057,221,3.20289,23,6,0.852631,0.821053,0.62318,86,0.175355,0.199052,37,29.72463,31.94202,,40,29,3,0.0625,1.375,2.4375,0.2608695652173913
289,0.45772,9,33,3.66666,22,2.44444,5,,0.705882,0.676471,0.44444,8,0.111111,0.111111,4,20192020,38.66666,25.88888,Arizona Coyotes,53,,4,3,0,0.49121,70,183,2.61428,190,2.71428,29,8,0.852791,0.827412,0.52857,74,0.168224,0.191588,28,32.42857,31.71428,,33,26,5,0.25,0.0,0.0,0.22857142857142856
290,0.517367,9,31,3.44444,22,2.44444,6,,0.743589,0.74359,0.27777,5,0.125,0.1875,2,20192020,31.11111,33.33333,St. Louis Blues,19,,2,1,0,0.515671,71,190,2.67605,223,3.14084,19,10,0.817733,0.793104,0.66197,94,0.212871,0.242574,40,29.57746,30.69014,,42,33,2,0.125,1.375,2.125,0.323943661971831
291,0.545064,4,13,3.25,7,1.75,3,,0.75,0.75,0.25,2,0.285714,0.285714,1,20192020,30.5,25.75,Florida Panthers,13,,1,1,0,0.502871,69,224,3.24637,228,3.30434,26,8,0.806451,0.784947,0.56521,78,0.189573,0.21327,32,32.27536,32.65217,,35,30,3,0.0625,0.0,0.125,0.21739130434782608
292,0.545454,16,40,2.5,38,2.375,6,,0.807692,0.807693,0.625,20,0.057692,0.076923,10,20192020,30.625,27.0625,Philadelphia Flyers,4,,10,7,0,0.546029,69,191,2.76811,227,3.28985,21,7,0.856459,0.818182,0.64492,89,0.181415,0.207964,36,28.65217,31.3913,,41,31,5,0.625,0.125,0.25,0.2753623188405797
293,0.527777,4,16,4.0,15,3.75,3,,0.777777,0.777778,0.25,2,0.294117,0.294117,1,20192020,30.5,34.25,Edmonton Oilers,22,,1,1,0,0.489821,71,215,3.02816,223,3.14084,25,9,0.859296,0.844222,0.5845,83,0.245,0.295,35,32.02816,29.57746,,37,31,2,0.0625,0.4375,0.4375,0.2535211267605634
294,0.461409,10,19,1.9,23,2.3,5,,0.866666,0.844445,0.5,10,0.151515,0.151515,5,20192020,28.3,29.3,Montréal Canadiens,8,,5,4,0,0.504353,71,220,3.09859,208,2.92957,31,9,0.815165,0.78673,0.5,71,0.150537,0.177419,27,31.09859,34.11267,,31,19,4,0.3125,0.125,0.5,0.28169014084507044
295,0.57085,4,14,3.5,11,2.75,3,,0.833333,0.833334,0.25,2,0.214285,0.285714,1,20192020,31.25,40.75,Nashville Predators,18,,1,1,0,0.522643,69,214,3.10144,212,3.07246,26,8,0.788732,0.760564,0.56521,78,0.137168,0.172566,32,31.26086,33.14492,,35,28,3,0.0625,1.4375,2.0,0.2753623188405797
